id_tweet,texto_tweet,texto_limpo,cluster,tsne_x,tsne_y
1973541226902331885,Eu vou me matar,vou matar,0,1.6338797,-17.3139
1973541157327233135,@pisceshatesu vou me matar,vou matar,0,1.6306518,-17.314411
1973541082140119424,Vou me matar na frente do Fluminense,vou matar frente fluminense,0,1.9610504,-23.236467
1973541072577110513,ia sinceramente falei pro menino la q to com o fuso todo errado por conta da viagem e ele ta me mandando mensagem todo dia meio q pra ver se ja regulei meu sono e hj ele ainda mandou perguntando se dormi bem. vou matar ele so tenho essa opcao,sinceramente falei pro menino fuso todo errado conta viagem mandando mensagem todo dia meio pra ver regulei sono ainda mandou perguntando dormi bem vou matar opcao,1,11.439306,-12.89246
1973540978918302111,oiii quer matar aula para me beijar no delta?,oiii quer matar aula beijar delta,0,-5.7895627,16.583227
1973540967962845319,@Okawnrykrl vai me matar cm a sua porra??? slk bb 🔥😛🥵🥵,vai matar porra slk,0,5.0883546,-15.786113
1973540950480920975,só me falta a manu days colocar o césar que não transa violência pra matar a odette,falta manu days colocar césar transa violência pra matar odette,0,3.956043,-11.839683
1973540942872453179,descobri q um efeito colateral do meu remedio novo é me deixar burro e supostamente é pra eu NÃO querer me matar,descobri efeito colateral remedio novo deixar burro supostamente pra querer matar,1,-1.4680508,14.393519
1973540924342128829,ontem um dos melhores dias do ano hoje um dos piores meu deus eu vou me MATAR que ano desgraçado toda hora isso,ontem melhores dias ano hoje piores deus vou matar ano desgraçado toda hora,1,9.656159,1.837117
1973540894755397697,@mabraxon isso vai me matar,vai matar,0,5.915874,-12.494518
1973540783614730469,we fell in love in october o caralho finalmente setembro amarelo acabou e eu posso mandar qualquer um q me irritar ir se matar,fell love october caralho finalmente setembro amarelo acabou posso mandar qualquer irritar matar,1,-11.005811,-18.141481
1973540779525329123,"eu tô em uma linha tênue entre guardar dinheiro, querer me matar e ter que deixar para os outros",linha tênue guardar dinheiro querer matar ter deixar outros,1,-1.5023725,14.311943
1973540733668958227,Vou me matar,vou matar,0,1.6324061,-17.313438
1973540709572788572,Não tá dando mais não eu vou me matar,dando vou matar,0,0.5526344,-17.141247
1973540703624974480,eu disse q ia me matar ai a lele atualizou daylight p mim ❤️❤️❤️❤️❤️❤️ https://t.co/czPCND2z2c,disse matar lele atualizou daylight mim,0,8.236381,13.393345
1973540701528011155,"@PerseGiovanna mta coisa de americano, eu vou é me matar",mta coisa americano vou matar,0,0.72519165,-17.066095
1973540689205166547,gnt d vdd to muito reflexiva com o fato que meu gás acabou e agr vou ter que me matar,gnt vdd reflexiva fato gás acabou agr vou ter matar,0,6.220447,-20.0877
1973540689129644148,toda vez q aquela garota me encara da vontade de matar ela,toda vez garota encara vontade matar,0,-12.173056,-2.8397415
1973540684939534452,@pereira_fefx Que hora q eu falei q vou me matar? https://t.co/Cy477PBFEJ,hora falei vou matar,0,2.6917527,-16.065023
1973540617360957677,@macacosssauro mano queria mt entender seus tweets mas toda vez q eu entro no seu twitter eu sinto vontade de me matar,mano queria entender tweets toda vez entro twitter sinto vontade matar,1,-12.524107,-2.5669093
1973540575443034313,eu acho q eu vou me matar se essa porra de pensamento n passar,acho vou matar porra pensamento passar,0,4.5364285,-15.904271
1973540476914639100,acabei de escrever 7 slides de química e respondê-los eu vou me matar,acabei escrever slides química respondêlos vou matar,0,-3.6485872,-28.547636
1973540459814482427,@batatademarte vou me matar na sua frente,vou matar frente,0,1.8078214,-25.455034
1973540459554414718,Vou me matar odiei essa bosta eu não consigo me ver com o cabelo mais curto q o normal 😭,vou matar odiei bosta consigo ver cabelo curto normal,0,5.313487,-20.294847
1973540445180645831,sei que é clichê falar isso logo hoje mas nossa que forte vontade de me matar bateu agora,sei clichê falar logo hoje forte vontade matar bateu agora,1,-11.087469,-2.159227
1973540437844697097,O algoritmo do meu Spotify mudou eu vou me matar,algoritmo spotify mudou vou matar,0,1.6318804,-17.316013
1973540431565836390,se for IA vou me matar,vou matar,0,1.6315218,-17.317173
1973540425056264321,vou arrancar os cabelos da minha cabeça na pinça eu simplesmente NAO CONSIGO escolher entre a sabrina a chappell e o katseye eu vou ME MATAR,vou arrancar cabelos cabeça pinça simplesmente nao consigo escolher sabrina chappell katseye vou matar,0,0.15835083,-16.62412
1973540422288073205,eu quero me matar hj,quero matar,0,2.7645738,-13.33112
1973540352402547077,"É A TOUR MESMO 
VOU ME MATAR https://t.co/uasdXA9eR4",tour vou matar,0,3.5392578,-21.531006
1973540331892383753,Imagina perder pra um time q empatou com o sportkkkkkkkkkkkkkk vou me matar,imagina perder pra time empatou sportkkkkkkkkkkkkkk vou matar,0,-0.319163,-20.496128
1973540283871797406,nao vou poder competir o desafio podio pq tem macumba no dia quero me matar,nao vou poder competir desafio podio macumba dia quero matar,0,-1.1900175,-14.901972
1973540222609793407,"Ta decidido vo me matar q é mais facil, ele vive feliz com a mamae e eu deixo de ser um problema pra todos e evito outro ser humano de nao ter uma familia feliz.. agora me falta a ignorancia de achar um jeito e tentar sem pensar em mais ninguém",decidido matar facil vive feliz mamae deixo problema pra todos evito outro humano nao ter familia feliz agora falta ignorancia achar jeito tentar pensar ninguém,1,4.692571,2.3924243
1973540205908074532,parem de falar de tour da taylor swift pfv ainda tem tour do bts e do louis tomlinson meu deus vou me matar,parem falar tour taylor swift pfv ainda tour bts louis tomlinson deus vou matar,0,3.54876,-21.573704
1973540172471181599,"Já to a meses juntando dinheiro,vou me matar pra ir na tour no US",meses juntando dinheirovou matar pra tour,0,3.5849361,-21.563066
1973540171095351411,se eu e a Carol terminar eu vou me matar pq ela é a mulher mais engraçada do mundo e eu vou ficar muito mal dela ser engraçada assim pra outro,carol terminar vou matar mulher engraçada mundo vou ficar mal engraçada assim pra outro,0,2.8409529,-17.72803
1973540153668018475,amanhã eu vou me matar sério 🗣,amanhã vou matar sério,0,2.2328525,-20.164743
1973540151889633666,"@ammyndoiim Sla, a situação toda me lembra
Primeiro você começa tendo que ir atrás de três coisas (sonhadores e canções)

E dai na luta, ambos são bosses ""fáceis"" que você consegue matar para pegar o primeiro ending que é simplesmente absorver ele e tomar seu lugar no reino",sla situação toda lembra primeiro começa tendo atrás três coisas sonhadores canções dai luta ambos bosses fáceis consegue matar pegar primeiro ending simplesmente absorver tomar lugar reino,1,15.940896,13.8664465
1973540146525147245,pqp qnd eu tomava anti de injeção e ia na farmacia eu queria me matar qnd via que era um homem que ia aplicar… PQ É NA BUNDA PRA QUEM NAO SABE https://t.co/tayusSe14I,pqp qnd tomava anti injeção farmacia queria matar qnd via homem aplicar bunda pra nao sabe,1,-4.527235,-14.950325
1973540133849931882,"Tem dois resultados.
Eu me matar ou ele me matar https://t.co/cJJkZ9UszP",dois resultados matar matar,0,3.2288384,-14.10855
1973540116292575732,"Eu vou manda te matar vc e o San.
Experimenta me desafiar de novo",vou manda matar san experimenta desafiar novo,0,0.7427137,-15.347
1973540057228386607,"@TN10Sincero Irei me matar 
Parabéns Soteldo
Você não merece o mister",irei matar parabéns soteldo merece mister,1,13.583832,-17.45221
1973540052149092646,vou me matar pqp,vou matar pqp,0,-1.2268162,-16.525364
1973539957265592575,algum dia a nostalgia vai me matar,algum dia nostalgia vai matar,0,4.8518505,-11.3002825
1973539916845031632,tem dias q eu não sei se eu quero melhorar ou se quero me matar msm,dias sei quero melhorar quero matar msm,1,-16.30773,14.288407
1973539902085275825,Aquela situação que vc olha e fala “caralho vou me matar”,situação olha fala caralho vou matar,0,20.732826,24.430138
1973539891704451518,Eu vou me matar a bom q setembro amarelo já passou,vou matar bom setembro amarelo passou,0,-12.229965,-18.506208
1973539850306593241,vou me matar,vou matar,0,1.6321784,-17.315647
1973539827154030859,to sem cigarro vou me matar,cigarro vou matar,0,1.6310809,-17.316505
1973539797814882790,Acho que não (eu me respondendo kkkkk) e acho que a kyra nem mudaria de ideia pq ele mesmo mandou matar a mae dela 🤷🏾,acho respondendo kkkkk acho kyra mudaria ideia mandou matar mae,1,4.6342053,-14.900253
1973539758208066029,um dia a genuinidade vai me matar,dia genuinidade vai matar,0,5.1915054,-11.69352
1973539661143482417,"1 de outubro então já posso dizer
eu vou me matar",outubro então posso dizer vou matar,0,-7.67085,-17.551418
1973539640075489364,1 de outubro vou me matar sim,outubro vou matar sim,0,-7.1477113,-17.703972
1973539636694917125,"é impossível torcer para o fluminense, eu vou me matar",impossível torcer fluminense vou matar,0,1.9787544,-22.674051
1973539618667757923,esse memorial de autodeclaração trans é simplesmente absurdo quero me matar depois de escrever juro tô a isso aqui de desistir de tentar a cota,memorial autodeclaração trans simplesmente absurdo quero matar escrever juro aqui desistir tentar cota,1,13.058738,-12.235018
1973539600019996724,"Esse mês que passou foi complicado para mim. Setembro é assim simboliza muita coisa e relata muita coisa, eu criou consciência que não posso me matar e nesse mês dois anos atrás eu perdi meu pai e como dói",mês passou complicado mim setembro assim simboliza muita coisa relata muita coisa criou consciência posso matar nesse mês dois anos atrás perdi pai dói,1,-11.848387,-15.654811
1973539563072266258,Quer me matar de ódio é tomar gol assim em fim de jogo,quer matar ódio tomar gol assim fim jogo,1,6.7341065,0.96840346
1973539556063633721,vou matar POR SUA @FluminenseFC  CULPA CARALHO VSF MANO COMO Q ME PERDE UM JOGO GANHO,vou matar culpa caralho vsf mano perde jogo ganho,0,-0.9454526,-21.79077
1973539519954821390,vou me matar https://t.co/9VUJAyIZY2,vou matar,0,1.631584,-17.314777
1973539515328569749,acho q eu tentei me matar na escada,acho tentei matar escada,0,4.415642,-15.023935
1973539440367903086,@hidelilahx eu vou me matar com vc,vou matar,0,1.631152,-17.31547
1973539434063863980,a minha cabeça vai me matar de rancor e eu não sei com quem conversar isso,cabeça vai matar rancor sei conversar,0,2.0861268,-11.754203
1973539428296728608,KKKKKKKKKKKKKKKKKK mano vou me matar mds,kkkkkkkkkkkkkkkkkk mano vou matar mds,0,-2.4666946,-16.967049
1973539426665111913,a ânsia de ter e o tédio de possuir ainda vai me matar,ânsia ter tédio possuir ainda vai matar,0,6.534365,-11.833346
1973539406557692183,eu vou me matar algum dia e o fluminense será o culpado,vou matar algum dia fluminense culpado,0,1.9700193,-22.599438
1973539394071269628,essa prova vai me matar,prova vai matar,0,6.7698836,-14.999495
1973539391114199271,@EudaisioSilva Vou me matar,vou matar,0,1.6323897,-17.314964
1973539309207822483,tendo que ouvir mandela pra n me matar nessa porra,tendo ouvir mandela pra matar nessa porra,1,-6.3311634,12.224856
1973539301666463828,"@AlicesemChains_ Acabou setembro, vou me matar pra virar o fantasma já",acabou setembro vou matar pra virar fantasma,0,-10.723916,-17.477406
1973539288139833603,Você prefere ficar vulnerável pra alguém ou ser atacado por um vexame de abelhas? Eu prefiro um vexame de abelhas pq tipo vai machucar um bocado mas ficar vulnerável vai me matar,prefere ficar vulnerável pra alguém atacado vexame abelhas prefiro vexame abelhas tipo vai machucar bocado ficar vulnerável vai matar,1,2.6153502,8.67253
1973539283253510544,vai se fuder eu vou me matar https://t.co/gKIOaKPb16,vai fuder vou matar,0,0.51596016,-12.242329
1973539198214045981,"só mandei ""eu te amo"" para as pessoas que eu amo porque percebi que amo elas e agora tô recebendo um monte de mensagem dizendo pra eu não me matar",mandei amo pessoas amo porque percebi amo agora recebendo monte mensagem dizendo pra matar,1,-11.483936,2.1195955
1973539162918936694,"@ilovbeingbasic véi eu to refletindo isso agr, qro me matar",véi refletindo agr qro matar,0,-12.440874,-12.8874
1973539127644811538,um dia a nostalgia vai me matar,dia nostalgia vai matar,0,5.191578,-11.693689
1973539117846946122,"2 dias de tratamento hormonal:

-vontade absurda de me matar

- minha voz ta ridiculamente feminina sem eu forçar absolutamente nada",dias tratamento hormonal vontade absurda matar voz ridiculamente feminina forçar absolutamente nada,1,4.466472,11.146159
1973539102185365524,a paz que eu vou sentir por não ter que me matar pra ver todo mundo que eu gosto obrigada por tudo lolla https://t.co/Un4SOOcRe9,paz vou sentir ter matar pra ver todo mundo gosto obrigada tudo lolla,0,3.210864,1.0464365
1973539095415820696,eu vou me matar te odeio Fluminense,vou matar odeio fluminense,0,1.9204578,-22.601345
1973540141848469701,"eu nunca quis tanto dormir e acordar daqui 30 anos com filhos, formada, as vezes é sobre pular etapas",nunca quis tanto dormir acordar daqui anos filhos formada vezes sobre pular etapas,1,-3.3336985,-12.0763445
1973538248690638947,"Papai do Céu, tem de piedade de mim. Eu passo o dia distraída mas no fim da noite, eu lembro que eu quis depender de alguém que nunca soube o valor que eu poderia acrescentar. eu trabalhei tanto, acordei tantas madrugadas e ele fingia acordar junto porque eu ainda era engraçada",papai céu piedade mim passo dia distraída fim noite lembro quis depender alguém nunca soube valor poderia acrescentar trabalhei tanto acordei tantas madrugadas fingia acordar junto porque ainda engraçada,1,12.404566,5.028837
1973542110587658730,dia muito feliz não se matem gente as vezes viver vale a pena,dia feliz matem gente vezes viver vale pena,1,2.4549327,-3.568804
1973513075841180157,"SE NÃO VALE O ESFORÇO,NEM...EU NÃO SEI SE SUPEREI MAS CONSIGO VIVER SEM,ENTÃO PRA MIM TA TUDO BEM!!!",vale esforçonemeu sei superei consigo viver sementão pra mim tudo bem,1,2.8559148,-4.659166
1973544586237845795,perdi a novela pq acabou cedo VO ME MATAR,perdi novela acabou cedo matar,1,-1.7377701,-11.98768
1973510433123529070,Vamos adorar aquele q é digno de toda honra e toda glória. Distante de ti Senhor não posso viver. Nao vale a pena existir ❤️ 😢,vamos adorar digno toda honra toda glória distante senhor posso viver nao vale pena existir,1,1.4793496,-3.460678
1973510358787822078,de que vale viver se não temos o direito de errar,vale viver direito errar,1,-20.132484,-21.388721
1973489326794350734,@malacaxx Isso só demonstra o quanto vocês não compreendem o mundo ao redor. Existem vidas que não são tão caras. Fora das capitais da sim pra viver uma vida sem muitas preocupações com 5k. Normalmente ja é quem está acostumado a não ter luxos desnecessário e a ponderar o que vale ou não,demonstra quanto compreendem mundo redor existem vidas tão caras capitais sim pra viver vida muitas preocupações normalmente acostumado ter luxos desnecessário ponderar vale,1,5.7458878,-2.9004488
1973484035826655330,de que vale viver se nao temos o direito de errar,vale viver nao direito errar,1,-20.121906,-21.383858
1973469379989045336,"Esse povo acha bonito ficar falando mal dos outros eu em e isso vale pra qualquer fandom, vai elogiar teu fav e deixa quem tu não gosta viver",povo acha bonito ficar falando mal outros vale pra qualquer fandom vai elogiar fav deixa gosta viver,1,5.608321,9.586302
1973466849754096005,"@tvglobo A Tv  Globo não estão respeitando as pessoas com deficiência 
mostrando que todas pessoas com deficiência não tem capacidade de viver
com a novela vale tudo. Com isto a sociedade fica assustada conviver com as pessoas com deficiência",globo respeitando pessoas deficiência mostrando todas pessoas deficiência capacidade viver novela vale tudo sociedade fica assustada conviver pessoas deficiência,1,-0.37199232,-1.0061554
1973465683481797070,"@tvglobo A Tv  Globo não estão respeitando as pessoas com deficiência 
mostrando que todas pessoas com deficiência não tem capacidade de viver
com a novela vale tudo. Com isto a sociedade fica assustada conviver com as pessoas com deficiência",globo respeitando pessoas deficiência mostrando todas pessoas deficiência capacidade viver novela vale tudo sociedade fica assustada conviver pessoas deficiência,1,-0.37206617,-1.0062029
1973463546852995248,E a Microsoft que tirou a EA e ubsoft do plano ultimate e criou o ultimate premium com elas. Não vale a pena assinar. Com 120 por mês vc consegue viver de lançamentos.,microsoft tirou ubsoft plano ultimate criou ultimate premium vale pena assinar mês consegue viver lançamentos,1,3.4476752,-1.7083199
1973459531587002607,"Agora eu só viver de jogos que eu já tenho comprado em mídia digital e físico...
Só vou assinar caso aparecer algo que realmente vale a pena...fora isso não vejo motivos por está ainda assinando....",agora viver jogos comprado mídia digital físico vou assinar caso aparecer algo realmente vale penafora vejo motivos ainda assinando,1,5.522639,-0.73619694
1973451257252872645,"@nathayane325 O que posso dizer é que é um milagre e muito bom ter uma pessoa como vc viva, sinceramente cada um de nos temos o dever de viver e aproveite isso, nao pense em coisas ruins assim e espero que vc fique bem, e dificil continuar mas vale a pena, vc nao é um erro e nao machuca tambem",posso dizer milagre bom ter pessoa viva sinceramente cada dever viver aproveite nao pense coisas ruins assim espero fique bem dificil continuar vale pena nao erro nao machuca tambem,1,1.347397,-1.6965314
1973446366321152459,"@999CSSML @Returnsst @pedrin_brit0 @paulajohanna77 @SigaAesquerdaBA @vaticannews_pt 3) A vida terrena não é o bem mais precioso. Ora, muito mais vale a pena morrer em estado de graça do que viver no pecado. Por isso, o estado verdadeiramente católico daria ao condenado todas as chances custearia todo o necessário para que que o condenado morra em estado de graça",vida terrena bem precioso ora vale pena morrer estado graça viver pecado estado verdadeiramente católico daria condenado todas chances custearia todo necessário condenado morra estado graça,1,7.9517303,-13.559767
1973438465426727058,"@gustavosva_ Pras atrações que nos interessam, fica óbvio que o sábado não vale de nada, e também é óbvio que iam nos forçar a comprar os três dias ou viver um gap no sábado",pras atrações interessam fica óbvio sábado vale nada óbvio iam forçar comprar três dias viver gap sábado,1,6.283148,-0.66426444
1973433943077904840,"Uma vida sem desafios não vale a pena ser vivida ✍️ 
Tudo é ousado para quem nada 
 se atreve 📝
Viver é desenhar sem borracha 📏 https://t.co/yo6uEmWlPJ",vida desafios vale pena vivida tudo ousado nada atreve viver desenhar borracha,1,3.3441246,-2.8625526
1973423671231521009,do q vale viver se não temos o direito de erra,vale viver direito erra,1,-20.098305,-21.367603
1973411016215064860,"Só que o caminho vale a pena, basta querer mudar. A mudança faz parte da vida, e se você não muda vc sai perdendo, Seja trabalho, conquistas ou pessoas. Se quer viver bem com alguém, entenda o lado dessa pessoa e se encaixe. Pq aí você tbm tá mudando a se msm e sendo melhor",caminho vale pena basta querer mudar mudança faz parte vida muda sai perdendo trabalho conquistas pessoas quer viver bem alguém entenda lado dessa pessoa encaixe tbm mudando msm sendo melhor,1,4.215724,0.14865644
1973405711431508008,"@joaovlemes_ @levisback Eu não sei, é preciso ter fé do que será, ou então viver achando que não tem depois, onde tudo que faça agora não vale a pena, pois o destino será um eterno vazio, ou então nem pensar nisso, porque de novo, essa escolha é sua, já que tens o livre arbítrio.",sei preciso ter então viver achando onde tudo faça agora vale pena pois destino eterno vazio então pensar nisso porque novo escolha tens livre arbítrio,1,4.533961,-0.43924493
1973405322036273560,"Maturidade não é viver sem dor, é aprender a escolher qual dor vale a pena.
É preferir a sinceridade de uma tempestade breve à agonia de uma garoa eterna. Pois, adiar o inevitável só prolonga o que já está machucando.",maturidade viver dor aprender escolher dor vale pena preferir sinceridade tempestade breve agonia garoa eterna pois adiar inevitável prolonga machucando,1,21.565483,19.935549
1973352654895194459,"@Shelly_fossil2 @uaimaycon Porém acho engraçado que você não respondeu o que perguntei!!
Vale a pena?
A morte e estupro de animais para que você possa ter o prazer de por carne no prato?
Agora que você já sabe que não precisa de uma alimentação com carne pra viver bem?",porém acho engraçado respondeu perguntei vale pena morte estupro animais possa ter prazer carne prato agora sabe precisa alimentação carne pra viver bem,1,4.984721,-2.3365123
1973318168627257790,"_:: BOM DIA MULHERES GUERREIRAS 💐::
_:: BOM DIA BONS AMIIGOS 🙌::
""REFLEXÃO PARA O DIA DE HOJE 🫴 🌻""
 **A verdadeira vitória não está em seguir protocolos, mas em encontrar o que realmente vale a pena viver.** https://t.co/CC5w7QEimX",bom dia mulheres guerreiras bom dia bons amiigos reflexão dia hoje verdadeira vitória seguir protocolos encontrar realmente vale pena viver,1,-14.424179,13.105085
1973247901196517484,"fiz essa canção só pra você lembrar
de quê vale viver se não temos o direito de errar?",fiz canção pra lembrar quê vale viver direito errar,1,-20.253235,-21.42788
1973232660144337135,"Tenhamos mais vontade de viver do que de postar. Mais vontade de sentir do que de colecionar corações virtuais. Porque o que vale não é o alcance de uma publicação, mas a profundidade de uma memória e os momentos que guardamos na alma são infinitamente mais duradouros que um feed",vontade viver postar vontade sentir colecionar corações virtuais porque vale alcance publicação profundidade memória momentos guardamos alma infinitamente duradouros feed,1,-10.7929125,-2.959255
1973209351130345757,"viver tendo alguns poucos momentos de euforia, alegria, satisfação e se sentindo confortável, vale a pena de verdade, se na MAIOR parte do tempo, você se sente mal, triste, melancólico, desconfortável...++
eu não sei a resposta.",viver tendo alguns poucos momentos euforia alegria satisfação sentindo confortável vale pena verdade maior parte tempo sente mal triste melancólico desconfortável sei resposta,1,3.7009618,-0.41694704
1973205655629734224,não acredito que vou viver de cantinho do vale 💔💔,acredito vou viver cantinho vale,1,-2.9082375,-20.444641
1973204481920917666,De que vale viver se não temos o direito de errar,vale viver direito errar,1,-20.13241,-21.388683
1973200933854257441,"Eu já não tenho vontade de viver e ainda me mostram que não vale a pena, porra não fode caralho",vontade viver ainda mostram vale pena porra fode caralho,1,3.566256,-3.600877
1973185135165186383,"@andreaorsibr Eu tenho um segredo
Já não tenho medo
Viver não vale nada se eu não me expressar
Seja certo ou errado, de cara ou chapado
Quem é calango do cerrado nunca vai mudar",segredo medo viver vale nada expressar certo errado cara chapado calango cerrado nunca vai mudar,1,0.89401066,-2.0630376
1973184287152414822,@ArleteCaetana @BolsonaroSP Concordo!! ESSE PAÍS NÃO VALE NADA!! Ou melhor o SISTEMA PODRE!! Vão EMBORA TODOS!! VÃO VIVER!! DEIXA Q O POVO SE VIRA!! MTOS MERECEM ESSE DESGOVERNO!!,concordo país vale nada melhor sistema podre vão embora todos vão viver deixa povo vira mtos merecem desgoverno,1,-2.2072372,-4.2722387
1973172127726706863,de que vale viver se não temos o direito de errar?,vale viver direito errar,1,-20.13244,-21.388689
1973159822959976859,nao sei se vou aguentar viver sem ir pra frente da tv 21h15 ver vale tudo todo dia 💔💔,nao sei vou aguentar viver pra frente ver vale tudo todo dia,1,2.5384247,-4.4709334
1973153176632377679,"não quero viver nada com ninguém,nem mesmo momentos.

se não for com vc não vale apena.",quero viver nada ninguémnem momentos vale apena,1,-5.4360914,0.67844397
1973134444522512825,"distante de ti senhor, não posso viver, não vale a pena existir",distante senhor posso viver vale pena existir,1,1.5485381,-3.444974
1973132870634848689,"Vale também a ressalva, da diferença de um psicopata diante de uma tragédia da qual foi responsável, simplesmente parece que o tempo não passou. Continua normal como se nada tivesse acontecido.  
Uma oessoa dessas não tem a MENOR condição de viver em sociedade. Mas é bostil né..",vale ressalva diferença psicopata diante tragédia responsável simplesmente parece tempo passou continua normal nada acontecido oessoa dessas menor condição viver sociedade bostil,1,2.5097399,-0.029341081
1973098861875905003,"Se tornar bem sucedido cedo é abrir mão de viver como todos, para viver como poucos.

E, mesmo que não se tenha de volta os 18 anos, vale mais do que tê-los sem rumo.",tornar bem sucedido cedo abrir mão viver todos viver poucos volta anos vale têlos rumo,1,2.9831138,0.0704229
1973097349590266224,"@klattuz1 @SensoCrtico1 Enquanto a gente não conseguir viver sem um senhor, nós teremos que escolher o ""menos pior"" para nos açoitar. Isso vale para religião, Estado e qualquer ideologia!",enquanto gente conseguir viver senhor escolher menos pior açoitar vale religião estado qualquer ideologia,1,3.563715,0.4688145
1973342439814656273,já tem uns meses que eu acordo e penso “vou levantar antes pra me maquiar ou dormir mais um pouco?” e o sono sempre vence https://t.co/fHGSjEVh3d,uns meses acordo penso vou levantar antes pra maquiar dormir pouco sono sempre vence,4,-31.688702,6.044012
1973096066162532599,"@incognitionman @madeinbajor Qm não consegue ter filho natural pode adotar, quem não tem marido pode fazer com um doador… são mtas possibilidades. Não vale a pena escutar um incelzinho e deixar de viver o q vc quer para se dedicar a um filho com 18 anos",consegue ter filho natural pode adotar marido pode fazer doador mtas possibilidades vale pena escutar incelzinho deixar viver quer dedicar filho anos,1,16.152498,-11.807576
1973088601123504270,se eu tivesse um pingo a mais de coragem eu me eliminava hj mesmo pq não vale a pena continuar vivo se vc não pode de fato viver,pingo coragem eliminava vale pena continuar vivo pode fato viver,1,4.1980267,-2.003295
1973079897640681812,"depois vem gente dizendo que estudar não vale a pena, se acaba a fama vai perder até esses 5 mil reais que é pouquíssimo pra viver bem https://t.co/6pKEJYUc4l",vem gente dizendo estudar vale pena acaba fama vai perder mil reais pouquíssimo pra viver bem,1,4.1994553,-1.2503976
1973060225201483801,"Eu hoje vou viver por mim mesmo, não vale o desgaste todo.",hoje vou viver mim vale desgaste todo,1,2.5098062,-4.5059156
1973041088467460304,"“De que vale sua vida se você não amar?
De que vale sua vida se você se matar?
De que vale sua vida se você não viver?
Não desista pois você irá vencer 🙏🏼”",vale vida amar vale vida matar vale vida viver desista pois irá vencer,1,3.3598113,-2.902155
1973028393252978873,"⚠️  Ah, vale lembrar: neste campeonato não haverá inscrições para terceirizados.

😉 Então já sabe: venha viver essa experiência!

🙌🏼 Todos os bancários e bancárias associados estão convocados para entrar em quadra com a gente.",vale lembrar neste campeonato haverá inscrições terceirizados então sabe venha viver experiência todos bancários bancárias associados convocados entrar quadra gente,1,4.101123,0.545717
1973017045500608561,"eu não to brincando que eu vou ter que levar o assunto vale tudo pra minha terapia, eu de verdade não estou pronta pra viver sem minha novelinha https://t.co/CfD3UjUiLi",brincando vou ter levar assunto vale tudo pra terapia verdade pronta pra viver novelinha,1,5.8513417,-2.321382
1972989755291005087,"@whindersson Cara. Nada disso que tu tá fazendo tá fazendo bem pra vc. Toda vez que olho pra vc eu sinto que vc tá triste (por mais engraçado que vc seja e gente fina tbm). Volta pra Jesus mano, viver assim não vale a pena",cara nada disso fazendo fazendo bem pra toda vez olho pra sinto triste engraçado gente fina tbm volta pra jesus mano viver assim vale pena,1,5.073632,0.17843106
1972987680133874142,"Não dá mais vamos viver numa legal
Sem atrito sem vendaval mal ou bem com vitória
Pra nós dois não vale se guardar rancor
Pois sempre percebemos dor em um falso sorriso
Dá pra ver que os meus olhos só querem ver
Meu querer com o seu querer numa linda história",vamos viver legal atrito vendaval mal bem vitória pra dois vale guardar rancor pois sempre percebemos dor falso sorriso pra ver olhos querem ver querer querer linda história,1,4.9923425,0.80577564
1972984936203448571,Realmente não vale a pena trabalhar pra alguém a vida inteira de seg a sex pra vez ou outra viver algo que realmente vale a pena. Isso pra mim não é vida,realmente vale pena trabalhar pra alguém vida inteira seg sex pra vez outra viver algo realmente vale pena pra mim vida,1,3.5647385,-2.5568786
1972944530858234096,@ArthurRBravo @0iSakura Esse pessoal do vale tudo não tá preparado pra viver 2 meses no mundo do vale tudo,pessoal vale tudo preparado pra viver meses mundo vale tudo,1,3.2395592,-3.9780555
1972917058787852599,qnd vc não consegue dormir a noite pq dormiu o dia inteiro mas precisa ir pra faculdade de manhã entao vc pensa se vale a pena viver,qnd consegue dormir noite dormiu dia inteiro precisa pra faculdade manhã entao pensa vale pena viver,1,3.5876794,-1.1529438
1972903487152562295,"Não entendo quem trai.  (ponto) 
Na minha cabeça não vale a pena por 1) valores pessoais. Mas além disso, é um desgaste do crl viver uma vida dupla. Dito isso, entendo menos ainda quem trai em início de relacionamento ou tipo preparando pra casar e traindo. É de fuder",entendo trai ponto cabeça vale pena valores pessoais além disso desgaste crl viver vida dupla dito entendo menos ainda trai início relacionamento tipo preparando pra casar traindo fuder,1,5.2657332,-1.7335172
1972876684413247798,"@rique_lnp @Rafaelhoher @stuartdois Relacionamento exige comunicaçao, se teus mano te chama e é um role só dos mano, explique pra sua parceira, o mesmo vale pro contrário. As pessoas complicam o simples. Se está com uma pessoa que nao bate com seu modo de viver, nao tem pq estar com ela...",relacionamento exige comunicaçao mano chama role mano explique pra parceira vale pro contrário pessoas complicam simples pessoa nao bate modo viver nao,1,0.24648474,-1.94572
1972865933346546036,do que vale viver se não temos o direito de errar?,vale viver direito errar,1,-20.132484,-21.388721
1972864280602251739,meu caso numero 1.000 foi com um homem errando o fantasma pq nao me ouve ai juro a vida vale a pena viver,caso numero homem errando fantasma nao ouve juro vida vale pena viver,1,2.997301,-2.7067828
1972862344012484669,"@donatuda_ Eu não sei como vou viver agora…. Eu respiro elas! Todo santo dia!
Se isso é viver…. Não vale a pena!!!!!",sei vou viver agora respiro todo santo dia viver vale pena,1,2.671769,-4.159598
